year,name,sex,count
2012,DAVID,M,273
2012,JAYDEN,M,259
2012,JACOB,M,229
2012,DANIEL,M,213
2012,ETHAN,M,212
2012,JAYDEN,M,207
2012,LEAH,F,204
2012,ETHAN,M,201
2012,MOSHE,M,200
2012,SOPHIA,F,199
2012,ISABELLA,F,193
2012,AIDEN,M,187
2012,JAYDEN,M,185
2012,DANIEL,M,184
2012,MATTHEW,M,184
2012,JOSEPH,M,174
2012,MICHAEL,M,172
2012,AIDEN,M,171
2012,SOPHIA,F,169
2012,ESTHER,F,169
2012,SARAH,F,163
2012,RACHEL,F,163
2012,RYAN,M,162
2012,JACOB,M,162
2012,JUSTIN,M,159
2012,EMILY,F,159
2012,MICHAEL,M,159
2012,MATTHEW,M,158
2012,ANTHONY,M,154
2012,EMILY,F,153
2012,MICHAEL,M,151
2012,RYAN,M,150
2012,ETHAN,M,149
2012,ALEXANDER,M,145
2012,CHAYA,F,142
2012,CHANA,F,139
2012,ALEXANDER,M,138
2012,JUSTIN,M,138
2012,LUCAS,M,138
2012,JOSHUA,M,136
2012,JOSEPH,M,136
2012,CHLOE,F,135
2012,JACOB,M,135
2012,ALEXANDER,M,135
2012,MICHAEL,M,134
2012,JOSHUA,M,133
2012,OLIVIA,F,133
2012,EMMA,F,133
2012,OLIVIA,F,130
2012,SAMUEL,M,130
2012,CHAIM,M,130
2012,MATTHEW,M,127
2012,MATTHEW,M,127
2012,ISABELLA,F,125
2012,MIRIAM,F,125
2012,NOAH,M,125
2012,DYLAN,M,125
2012,ANTHONY,M,124
2012,AIDEN,M,123
2012,JOSEPH,M,122
2012,ABRAHAM,M,122
2012,ANTHONY,M,122
2012,SOPHIA,F,122
2012,DAVID,M,121
2012,MASON,M,119
2012,JONATHAN,M,119
2012,MIA,F,119
2012,SOPHIA,F,118
2012,ISABELLA,F,117
2012,ISABELLA,F,117
2012,KEVIN,M,117
2012,JOSEPH,M,117
2012,EMMA,F,116
2012,AARON,M,115
2012,CHLOE,F,115
2012,OLIVIA,F,113
2012,RYAN,M,112
2012,MASON,M,111
2012,ANTHONY,M,110
2012,MASON,M,110
2012,ETHAN,M,109
2012,RYAN,M,108
2012,BENJAMIN,M,108
2012,EMMA,F,108
2012,JASON,M,108
2012,CHRISTOPHER,M,108
2012,KEVIN,M,107
2012,MICHAEL,M,107
2012,JEREMIAH,M,106
2012,MATTHEW,M,106
2012,CHRISTOPHER,M,106
2012,NOAH,M,106
2012,MADISON,F,105
2012,BRANDON,M,105
2012,ANDREW,M,105
2012,JACOB,M,105
2012,JAYDEN,M,105
2012,MIA,F,104
2012,DYLAN,M,104
2012,LIAM,M,104
2012,NICHOLAS,M,104
2012,NICHOLAS,M,103
2012,LIAM,M,102
2012,MADISON,F,101
2012,GABRIEL,M,100
2012,JASON,M,99
2012,MADISON,F,99
2012,JONATHAN,M,98
2012,MIA,F,98
2012,CHRISTIAN,M,97
2012,OLIVIA,F,97
2012,LIAM,M,97
2012,SARA,F,96
2012,JUSTIN,M,96
2012,AVA,F,96
2012,BENJAMIN,M,95
2012,SOPHIA,F,95
2012,AARON,M,95
2012,WILLIAM,M,94
2012,ISAAC,M,94
2012,JOSHUA,M,94
2012,RYAN,M,94
2012,NOAH,M,93
2012,ABIGAIL,F,93
2012,SEBASTIAN,M,92
2012,DYLAN,M,92
2012,EMMA,F,91
2012,ABIGAIL,F,91
2012,LUCAS,M,91
2012,JAMES,M,91
2012,DANIEL,M,89
2012,TYLER,M,89
2012,JAMES,M,89
2012,WILLIAM,M,88
2012,ELIJAH,M,88
2012,SOFIA,F,88
2012,ISABELLA,F,88
2012,CHRISTOPHER,M,87
2012,HENRY,M,87
2012,JACK,M,87
2012,JACOB,M,87
2012,VICTORIA,F,87
2012,EMMA,F,87
2012,JAMES,M,86
2012,CHLOE,F,86
2012,ADAM,M,86
2012,JAYDEN,M,85
2012,JAMES,M,85
2012,ANDREW,M,85
2012,JEREMIAH,M,85
2012,LIAM,M,85
2012,SAMANTHA,F,85
2012,AVA,F,85
2012,MASON,M,84
2012,MATTHEW,M,84
2012,MIA,F,84
2012,NICHOLAS,M,84
2012,ANGEL,M,84
2012,ELIJAH,M,84
2012,ANTHONY,M,84
2012,DANIEL,M,84
2012,DYLAN,M,83
2012,YOSEF,M,83
2012,CHRISTIAN,M,83
2012,MIA,F,83
2012,LIAM,M,82
2012,CHRISTOPHER,M,82
2012,NICHOLAS,M,81
2012,AVA,F,81
2012,JOSEPH,M,81
2012,WILLIAM,M,81
2012,DYLAN,M,80
2012,ISABELLA,F,80
2012,ELI,M,80
2012,ERIC,M,80
2012,ALEXANDER,M,80
2012,MIA,F,80
2012,ANDREW,M,80
2012,CHRISTIAN,M,80
2012,HENRY,M,79
2012,SHIMON,M,79
2012,RYAN,M,79
2012,ISABELLA,F,79
2012,OLIVIA,F,79
2012,MASON,M,79
2012,SOFIA,F,78
2012,CHRISTOPHER,M,78
2012,ADRIAN,M,78
2012,DYLAN,M,78
2012,WILLIAM,M,78
2012,DANIEL,M,77
2012,AVA,F,77
2012,ADRIAN,M,77
2012,ADAM,M,77
2012,JUSTIN,M,77
2012,NOAH,M,76
2012,NATHAN,M,76
2012,MICHAEL,M,76
2012,JOHN,M,75
2012,LUCAS,M,75
2012,VICTORIA,F,75
2012,GABRIEL,M,75
2012,DAVID,M,75
2012,ERIC,M,75
2012,ASHLEY,F,75
2012,JOSEPH,M,75
2012,MATTHEW,M,75
2012,MASON,M,74
2012,SOPHIA,F,74
2012,BRANDON,M,74
2012,MORDECHAI,M,74
2012,EMMA,F,74
2012,JULIAN,M,74
2012,EMILY,F,74
2012,DANIEL,M,74
2012,LUCAS,M,73
2012,MICHAEL,M,73
2012,SOPHIA,F,73
2012,ETHAN,M,72
2012,JOHN,M,72
2012,SAMUEL,M,72
2012,ELIZABETH,F,72
2012,CHRISTIAN,M,72
2012,JOHN,M,72
2012,JOSIAH,M,71
2012,ANGEL,M,71
2012,SAMUEL,M,71
2012,LOGAN,M,71
2012,ANDREW,M,70
2012,JACK,M,70
2012,RIVKA,F,70
2012,NATHAN,M,70
2012,GIANNA,F,70
2012,EMMA,F,70
2012,SARAH,F,70
2012,ALEXANDER,M,70
2012,AIDEN,M,70
2012,MAX,M,69
2012,JOSEPH,M,69
2012,ABIGAIL,F,69
2012,MADISON,F,69
2012,JEREMY,M,69
2012,CHRISTOPHER,M,69
2012,JACOB,M,68
2012,ALEXANDER,M,68
2012,JUSTIN,M,68
2012,LIAM,M,68
2012,MICHAEL,M,68
2012,ZOE,F,68
2012,EVAN,M,68
2012,NATHANIEL,M,68
2012,MUHAMMAD,M,68
2012,JOSEPH,M,68
2012,EVAN,M,68
2012,AVA,F,68
2012,DYLAN,M,68
2012,SEBASTIAN,M,67
2012,YEHUDA,M,67
2012,YISROEL,M,67
2012,MASON,M,67
2012,TYLER,M,67
2012,RYAN,M,67
2012,JAYDEN,M,66
2012,AIDEN,M,66
2012,JAMES,M,66
2012,BENJAMIN,M,66
2012,CHARLES,M,66
2012,DAVID,M,66
2012,ELLA,F,66
2012,JACK,M,66
2012,AYDEN,M,66
2012,KEVIN,M,66
2012,KAYLA,F,66
2012,SHAINDY,F,66
2012,ANTHONY,M,66
2012,CHARLOTTE,F,65
2012,EMILY,F,65
2012,GABRIEL,M,65
2012,NICHOLAS,M,65
2012,ISAIAH,M,64
2012,ASHLEY,F,64
2012,GABRIELLA,F,64
2012,AVA,F,64
2012,ZOE,F,64
2012,HAILEY,F,64
2012,GABRIELLA,F,64
2012,ALEXANDER,M,64
2012,BRANDON,M,64
2012,AARON,M,63
2012,OLIVER,M,63
2012,ARON,M,63
2012,MENACHEM,M,63
2012,GABRIELLA,F,63
2012,OLIVER,M,62
2012,SEBASTIAN,M,62
2012,ANDREW,M,62
2012,AIDEN,M,62
2012,JOHN,M,62
2012,ADRIAN,M,62
2012,IVAN,M,62
2012,SAMANTHA,F,62
2012,SAMANTHA,F,62
2012,CHRISTIAN,M,61
2012,BRANDON,M,61
2012,JULIAN,M,61
2012,EMILY,F,61
2012,JOSEPH,M,61
2012,MICHAEL,M,61
2012,JOHN,M,61
2012,BENJAMIN,M,60
2012,MAYA,F,60
2012,LEAH,F,60
2012,ABIGAIL,F,60
2012,JACK,M,60
2012,LUKE,M,60
2012,EMMA,F,59
2012,MAYA,F,59
2012,MICHELLE,F,59
2012,GITTY,F,59
2012,FAIGY,F,59
2012,EMILY,F,59
2012,MOSHE,M,59
2012,ETHAN,M,59
2012,LEO,M,58
2012,AARON,M,58
2012,SEBASTIAN,M,58
2012,CHARLES,M,58
2012,BRIANNA,F,58
2012,HANNAH,F,58
2012,MALKY,F,58
2012,BRIANNA,F,58
2012,JONATHAN,M,58
2012,DAVID,M,57
2012,AVA,F,57
2012,JEREMY,M,57
2012,ELLA,F,57
2012,CAMILA,F,57
2012,JACOB,M,57
2012,JEREMIAH,M,57
2012,NICOLE,F,57
2012,GENESIS,F,57
2012,JOSHUA,M,56
2012,ALEXANDRA,F,56
2012,YITZCHOK,M,56
2012,HAILEY,F,56
2012,LIAM,M,56
2012,JAYDEN,M,56
2012,JASON,M,55
2012,THOMAS,M,55
2012,OLIVIA,F,55
2012,ANGEL,M,55
2012,NICOLE,F,55
2012,EMMA,F,55
2012,ELIJAH,M,55
2012,CAMILA,F,55
2012,NOAH,M,54
2012,LUCAS,M,54
2012,JONATHAN,M,54
2012,JEREMY,M,54
2012,ANDREW,M,54
2012,MAX,M,54
2012,LEVI,M,54
2012,GENESIS,F,54
2012,ISAAC,M,54
2012,KAYLA,F,54
2012,ARIANNA,F,54
2012,MADISON,F,54
2012,JACOB,M,54
2012,DANIEL,M,54
2012,ETHAN,M,53
2012,WILLIAM,M,53
2012,TYLER,M,53
2012,SOPHIA,F,53
2012,ASHLEY,F,53
2012,ISAIAH,M,53
2012,LOGAN,M,53
2012,ZACHARY,M,53
2012,VINCENT,M,53
2012,ALEX,M,53
2012,BRIANNA,F,53
2012,JACKSON,M,52
2012,ISABELLA,F,52
2012,SOFIA,F,52
2012,SOFIA,F,52
2012,THOMAS,M,52
2012,LEO,M,52
2012,BRIANNA,F,52
2012,ASHLEY,F,52
2012,HAILEY,F,52
2012,NATHANIEL,M,52
2012,JORDAN,M,52
2012,ALLISON,F,52
2012,ELIZABETH,F,52
2012,JOSHUA,M,51
2012,BRANDON,M,51
2012,GABRIEL,M,51
2012,CHRISTIAN,M,51
2012,JUSTIN,M,51
2012,ELIZABETH,F,51
2012,CHARLOTTE,F,51
2012,STEVEN,M,51
2012,ZOE,F,51
2012,AVA,F,51
2012,OLIVIA,F,51
2012,IAN,M,51
2012,ANGELINA,F,51
2012,ETHAN,M,51
2012,BENJAMIN,M,50
2012,JULIAN,M,50
2012,LUKE,M,50
2012,JOSHUA,M,50
2012,SOPHIE,F,50
2012,MAYA,F,50
2012,XAVIER,M,50
2012,JONATHAN,M,50
2012,JOEL,M,50
2012,ANTHONY,M,50
2012,MIA,F,50
2012,MASON,M,50
2012,GABRIEL,M,49
2012,THOMAS,M,49
2012,ZACHARY,M,49
2012,LUCAS,M,49
2012,OWEN,M,49
2012,TRISTAN,M,49
2012,GABRIELLA,F,49
2012,AMELIA,F,49
2012,CHAYA,F,49
2012,NOAH,M,49
2012,KYLE,M,49
2012,GRACE,F,49
2012,VICTORIA,F,49
2012,DAVID,M,48
2012,JAKE,M,48
2012,HUDSON,M,48
2012,JACKSON,M,48
2012,ISAAC,M,48
2012,KYLE,M,48
2012,AMIR,M,48
2012,ANNA,F,48
2012,AALIYAH,F,48
2012,LONDON,F,48
2012,ABIGAIL,F,48
2012,CHAIM,M,48
2012,EMILY,F,48
2012,ISAIAH,M,48
2012,KAYLEE,F,48
2012,ROBERT,M,47
2012,JONATHAN,M,47
2012,LILY,F,47
2012,ABIGAIL,F,47
2012,AUSTIN,M,47
2012,LILY,F,47
2012,MELANIE,F,47
2012,LEAH,F,47
2012,BRYAN,M,47
2012,AYDEN,M,47
2012,MICHAEL,M,47
2012,MICHELLE,F,47
2012,HANNAH,F,47
2012,SAMANTHA,F,47
2012,ASHLEY,F,47
2012,MASON,M,47
2012,LIAM,M,47
2012,JAMES,M,47
2012,JAKE,M,46
2012,NOAH,M,46
2012,ISAAC,M,46
2012,AVERY,F,46
2012,MADISON,F,46
2012,LILY,F,46
2012,VICTORIA,F,46
2012,XAVIER,M,46
2012,GEORGE,M,46
2012,GRACE,F,46
2012,ALICE,F,46
2012,FIONA,F,46
2012,MALKA,F,46
2012,RIVKY,F,46
2012,ALEXANDER,M,46
2012,ISABELLA,F,46
2012,LOGAN,M,46
2012,RYAN,M,46
2012,AMELIA,F,46
2012,SOFIA,F,46
2012,ANDREW,M,46
2012,JOHN,M,46
2012,CHRISTIAN,M,46
2012,KEVIN,M,45
2012,NICHOLAS,M,45
2012,JOSIAH,M,45
2012,AYDEN,M,45
2012,NATHAN,M,45
2012,IAN,M,45
2012,ANDY,M,45
2012,ALAN,M,45
2012,ALEXANDRA,F,45
2012,ANGELINA,F,45
2012,EVA,F,45
2012,BATSHEVA,F,45
2012,ESTHER,F,45
2012,RACHEL,F,45
2012,WILLIAM,M,45
2012,RYAN,M,45
2012,MELANIE,F,45
2012,ELLA,F,45
2012,GRACE,F,45
2012,LUKE,M,44
2012,ELLA,F,44
2012,BRIAN,M,44
2012,RICHARD,M,44
2012,MENDEL,M,44
2012,SERENITY,F,44
2012,TOBY,F,44
2012,OWEN,M,44
2012,MATTHEW,M,44
2012,ANTHONY,M,44
2012,SARA,F,44
2012,AIDEN,M,44
2012,LUCAS,M,44
2012,GAVIN,M,43
2012,ELI,M,43
2012,EVAN,M,43
2012,EVELYN,F,43
2012,BRYAN,M,43
2012,SHMUEL,M,43
2012,ARIANA,F,43
2012,JESSICA,F,43
2012,YITTY,F,43
2012,LUCAS,M,43
2012,NICHOLAS,M,43
2012,KATHERINE,F,43
2012,JONATHAN,M,43
2012,LOGAN,M,42
2012,SAMUEL,M,42
2012,CHARLES,M,42
2012,THEODORE,M,42
2012,NATHAN,M,42
2012,KAYLEE,F,42
2012,ALEX,M,42
2012,YAKOV,M,42
2012,SHLOMO,M,42
2012,EVELYN,F,42
2012,SOPHIE,F,42
2012,STELLA,F,42
2012,BELLA,F,42
2012,RAIZY,F,42
2012,ELIJAH,M,42
2012,ANDREW,M,42
2012,MADISON,F,42
2012,AIDAN,M,42
2012,JAKE,M,42
2012,LIAM,M,42
2012,VALENTINA,F,42
2012,HAILEY,F,42
2012,DAVID,M,42
2012,WILLIAM,M,41
2012,TYLER,M,41
2012,NATHANIEL,M,41
2012,ADAM,M,41
2012,KEVIN,M,41
2012,BRANDON,M,41
2012,GRACE,F,41
2012,JOSE,M,41
2012,LUIS,M,41
2012,YAAKOV,M,41
2012,KAYLEE,F,41
2012,CHARLOTTE,F,41
2012,CHANY,F,41
2012,BENJAMIN,M,41
2012,CHRISTOPHER,M,41
2012,OLIVIA,F,41
2012,STEVEN,M,41
2012,CALEB,M,41
2012,THOMAS,M,41
2012,JACOB,M,41
2012,JOSEPH,M,41
2012,MASON,M,41
2012,WILLIAM,M,41
2012,JACKSON,M,41
2012,CHARLOTTE,F,41
2012,BENJAMIN,M,40
2012,JAKE,M,40
2012,THOMAS,M,40
2012,NATHANIEL,M,40
2012,LOGAN,M,40
2012,NICHOLAS,M,40
2012,THEODORE,M,40
2012,MEIR,M,40
2012,ZEV,M,40
2012,SOFIA,F,40
2012,CAMERON,M,40
2012,JACKSON,M,40
2012,JAMES,M,40
2012,AIDEN,M,40
2012,ANTHONY,M,40
2012,JAYDEN,M,40
2012,SERENITY,F,40
2012,ZACHARY,M,40
2012,ETHAN,M,40
2012,NATALIE,F,40
2012,ELIZABETH,F,40
2012,JUSTIN,M,39
2012,SEBASTIAN,M,39
2012,ZACHARY,M,39
2012,BRAYDEN,M,39
2012,ANNA,F,39
2012,KAYLA,F,39
2012,EMMANUEL,M,39
2012,CARLOS,M,39
2012,IAN,M,39
2012,JASON,M,39
2012,CAMERON,M,39
2012,ROBERT,M,39
2012,CHASE,M,39
2012,JADEN,M,39
2012,MARCUS,M,39
2012,AVRAHAM,M,39
2012,KAYLEE,F,39
2012,LONDON,F,39
2012,NAOMI,F,39
2012,REBECCA,F,39
2012,LEAH,F,39
2012,DANIEL,M,39
2012,SOPHIA,F,39
2012,JADEN,M,39
2012,JOSIAH,M,39
2012,NOAH,M,39
2012,AMY,F,39
2012,ALEXA,F,39
2012,KAYLA,F,39
2012,BRANDON,M,38
2012,OWEN,M,38
2012,TYLER,M,38
2012,AMELIA,F,38
2012,GRACE,F,38
2012,SARAH,F,38
2012,ANGELINA,F,38
2012,CHLOE,F,38
2012,GAVIN,M,38
2012,CALEB,M,38
2012,KAYDEN,M,38
2012,EMMANUEL,M,38
2012,BRIANNA,F,38
2012,AVA,F,38
2012,BRAYDEN,M,38
2012,LOGAN,M,38
2012,MATTHEW,M,38
2012,ARIANNA,F,38
2012,ALYSSA,F,38
2012,GENESIS,F,38
2012,MAKAYLA,F,38
2012,AVA,F,38
2012,SOFIA,F,38
2012,VINCENT,M,38
2012,ELI,M,38
2012,AALIYAH,F,38
2012,ELLA,F,38
2012,GIANNA,F,38
2012,ARIANNA,F,38
2012,ALEXA,F,38
2012,CONNOR,M,37
2012,ELLA,F,37
2012,MADISON,F,37
2012,EMILY,F,37
2012,ALLISON,F,37
2012,JULIA,F,37
2012,ALEXA,F,37
2012,RILEY,F,37
2012,HAILEY,F,37
2012,MALACHI,M,37
2012,ARIANNA,F,37
2012,JULIA,F,37
2012,KHLOE,F,37
2012,LAILA,F,37
2012,DINA,F,37
2012,ABIGAIL,F,37
2012,MATEO,M,37
2012,LUIS,M,37
2012,LEO,M,37
2012,AUSTIN,M,37
2012,LUKE,M,37
2012,KIMBERLY,F,37
2012,ARIANA,F,37
2012,ALEXANDRA,F,37
2012,ANNA,F,37
2012,LILY,F,37
2012,SARAH,F,37
2012,GABRIEL,M,36
2012,STEVEN,M,36
2012,NOAH,M,36
2012,JOSHUA,M,36
2012,GAVIN,M,36
2012,LOGAN,M,36
2012,KATHERINE,F,36
2012,STELLA,F,36
2012,HANNAH,F,36
2012,JORDAN,M,36
2012,JOSE,M,36
2012,KHLOE,F,36
2012,ZOE,F,36
2012,EVAN,M,36
2012,MARIA,F,36
2012,DAVID,M,36
2012,VANESSA,F,36
2012,ELLA,F,36
2012,MUHAMMAD,M,36
2012,HENRY,M,36
2012,EVELYN,F,36
2012,ALEXANDRA,F,36
2012,ANGEL,M,35
2012,ADAM,M,35
2012,VINCENT,M,35
2012,MILES,M,35
2012,ERIC,M,35
2012,CHRISTOPHER,M,35
2012,CLAIRE,F,35
2012,VICTOR,M,35
2012,OMAR,M,35
2012,VICTORIA,F,35
2012,GABRIELLA,F,35
2012,CHLOE,F,35
2012,THOMAS,M,35
2012,NATHAN,M,35
2012,GIANNA,F,35
2012,BAILA,F,35
2012,AIDEN,M,35
2012,OLIVIA,F,35
2012,SOPHIA,F,35
2012,SAMANTHA,F,35
2012,JOSE,M,35
2012,JAYDEN,M,35
2012,ANGELA,F,35
2012,ADRIANA,F,35
2012,RACHEL,F,35
2012,JACKSON,M,34
2012,CALEB,M,34
2012,ABIGAIL,F,34
2012,ROBERT,M,34
2012,IAN,M,34
2012,ANTHONY,M,34
2012,MILA,F,34
2012,CAROLINE,F,34
2012,TYLER,M,34
2012,LUIS,M,34
2012,MARK,M,34
2012,MELANIE,F,34
2012,ELIZABETH,F,34
2012,SAMANTHA,F,34
2012,JULIANNA,F,34
2012,ARIANA,F,34
2012,AMELIA,F,34
2012,JACK,M,34
2012,NICHOLAS,M,34
2012,DANIEL,M,34
2012,GABRIELLA,F,34
2012,LAYLA,F,34
2012,JASMINE,F,34
2012,JENNIFER,F,34
2012,DEREK,M,34
2012,MAX,M,34
2012,BENJAMIN,M,34
2012,ELIANA,F,34
2012,MARIA,F,34
2012,EVA,F,34
2012,GIANNA,F,34
2012,JOSEPH,M,34
2012,ISABELLA,F,33
2012,LUKE,M,33
2012,SEBASTIAN,M,33
2012,DOMINIC,M,33
2012,AVERY,F,33
2012,JASON,M,33
2012,AIDAN,M,33
2012,ANGEL,M,33
2012,ADRIAN,M,33
2012,ALICE,F,33
2012,NATALIE,F,33
2012,WILLIAM,M,33
2012,ELIAS,M,33
2012,MILES,M,33
2012,EDWARD,M,33
2012,RAYMOND,M,33
2012,SIMON,M,33
2012,ALI,M,33
2012,TZVI,M,33
2012,DOMINIC,M,33
2012,CONNOR,M,33
2012,YAKOV,M,33
2012,MORDECHAI,M,33
2012,RIVKA,F,33
2012,NOAH,M,33
2012,ISABELLA,F,33
2012,TAYLOR,F,33
2012,ARIEL,F,33
2012,STEPHANIE,F,33
2012,DEVORAH,F,33
2012,CHAVA,F,33
2012,KAYLA,F,33
2012,VICTORIA,F,33
2012,JUAN,M,33
2012,ELIAS,M,33
2012,ALEXANDER,M,33
2012,NICHOLAS,M,33
2012,ALYSSA,F,33
2012,JULIA,F,33
2012,MOSHE,M,33
2012,JACOB,M,33
2012,CHLOE,F,32
2012,JACKSON,M,32
2012,JEREMY,M,32
2012,JONAH,M,32
2012,ELIJAH,M,32
2012,GABRIEL,M,32
2012,MADELEINE,F,32
2012,VICTORIA,F,32
2012,ELIZABETH,F,32
2012,JOHN,M,32
2012,CARTER,M,32
2012,JONAH,M,32
2012,ISRAEL,M,32
2012,AALIYAH,F,32
2012,KAYLA,F,32
2012,JOSHUA,M,32
2012,SAVANNAH,F,32
2012,VICTOR,M,32
2012,BRIAN,M,32
2012,ANDREW,M,32
2012,DOMINIC,M,32
2012,CAMILA,F,32
2012,KYLIE,F,32
2012,VIVIAN,F,32
2012,JADE,F,32
2012,SOPHIE,F,32
2012,ESTHER,F,32
2012,ISABELLA,F,32
2012,CHARLOTTE,F,31
2012,SAMUEL,M,31
2012,JEREMIAH,M,31
2012,JORDAN,M,31
2012,EVAN,M,31
2012,CHASE,M,31
2012,STEVEN,M,31
2012,SEAN,M,31
2012,LUCA,M,31
2012,CHASE,M,31
2012,ROBERT,M,31
2012,HENRY,M,31
2012,AMIR,M,31
2012,VICTOR,M,31
2012,JADEN,M,31
2012,JORDAN,M,31
2012,EVAN,M,31
2012,JAMES,M,31
2012,JACKSON,M,31
2012,LUKE,M,31
2012,MAXWELL,M,31
2012,ASHER,M,31
2012,JEFFREY,M,31
2012,SHULEM,M,31
2012,SIMCHA,M,31
2012,DESTINY,F,31
2012,CARTER,M,31
2012,ELLA,F,31
2012,ALEXA,F,31
2012,SANTIAGO,M,31
2012,KENNETH,M,31
2012,LEONARDO,M,31
2012,OLIVER,M,31
2012,JOSHUA,M,31
2012,ALEXA,F,31
2012,ZOEY,F,31
2012,SKYLAR,F,31
2012,LAUREN,F,31
2012,AMY,F,31
2012,HINDY,F,31
2012,BLIMA,F,31
2012,DANIELA,F,31
2012,VALERIE,F,31
2012,JENNIFER,F,31
2012,CHELSEA,F,31
2012,JASMINE,F,31
2012,TAYLOR,F,31
2012,LEAH,F,31
2012,LILY,F,31
2012,HANNAH,F,31
2012,GIANNA,F,30
2012,NATHAN,M,30
2012,JEREMY,M,30
2012,HARPER,F,30
2012,ASHLEY,F,30
2012,LAYLA,F,30
2012,JADIEL,M,30
2012,BRYAN,M,30
2012,SAMUEL,M,30
2012,BENJAMIN,M,30
2012,OSCAR,M,30
2012,JADE,F,30
2012,OLIVIA,F,30
2012,EZRA,M,30
2012,ZION,M,30
2012,ALLEN,M,30
2012,AHMED,M,30
2012,COLE,M,30
2012,HENRY,M,30
2012,LUKE,M,30
2012,TYLER,M,30
2012,SHIMON,M,30
2012,JOHN,M,30
2012,MIA,F,30
2012,EMMA,F,30
2012,GIANNA,F,30
2012,CHARLOTTE,F,30
2012,ELIZABETH,F,30
2012,ALAN,M,30
2012,NATALIE,F,30
2012,ALLISON,F,30
2012,ADRIANA,F,30
2012,NEVAEH,F,30
2012,JADE,F,30
2012,BRIELLE,F,30
2012,PENELOPE,F,30
2012,IVY,F,30
2012,CHLOE,F,30
2012,AVERY,F,30
2012,LOGAN,M,30
2012,SOPHIA,F,29
2012,AMELIA,F,29
2012,ARIANNA,F,29
2012,AVERY,F,29
2012,ELIJAH,M,29
2012,OWEN,M,29
2012,HENRY,M,29
2012,SEBASTIAN,M,29
2012,ANGEL,M,29
2012,VINCENT,M,29
2012,CHARLES,M,29
2012,SEAN,M,29
2012,GIOVANNI,M,29
2012,KEVIN,M,29
2012,ELEANOR,F,29
2012,PENELOPE,F,29
2012,HAILEY,F,29
2012,SAMANTHA,F,29
2012,MOHAMED,M,29
2012,KAYDEN,M,29
2012,TRISTAN,M,29
2012,CALEB,M,29
2012,NEVAEH,F,29
2012,ANGELINA,F,29
2012,PRINCE,M,29
2012,ALBERT,M,29
2012,KING,M,29
2012,DOV,M,29
2012,SAMUEL,M,29
2012,DYLAN,M,29
2012,YOSEF,M,29
2012,JAMES,M,29
2012,JACOB,M,29
2012,CHARLOTTE,F,29
2012,GABRIELLA,F,29
2012,TENZIN,M,29
2012,NICOLAS,M,29
2012,ANDY,M,29
2012,IVAN,M,29
2012,CARLOS,M,29
2012,JOEL,M,29
2012,PATRICK,M,29
2012,JACK,M,29
2012,JOHN,M,29
2012,LOGAN,M,29
2012,SCARLETT,F,29
2012,FAITH,F,29
2012,CHELSEA,F,29
2012,SURY,F,29
2012,TIFFANY,F,29
2012,MELODY,F,29
2012,AMANDA,F,29
2012,NAOMI,F,29
2012,LAUREN,F,29
2012,ZOE,F,29
2012,GIULIANA,F,29
2012,MASON,M,29
2012,MICHAEL,M,29
2012,LEAH,F,29
2012,CONNOR,M,28
2012,CAMERON,M,28
2012,HUNTER,M,28
2012,GAVIN,M,28
2012,JULIAN,M,28
2012,ADRIAN,M,28
2012,AYDEN,M,28
2012,CHARLES,M,28
2012,MADELINE,F,28
2012,SCARLETT,F,28
2012,ALEXA,F,28
2012,ERICK,M,28
2012,JESUS,M,28
2012,MIGUEL,M,28
2012,JACE,M,28
2012,ELIAS,M,28
2012,STEVEN,M,28
2012,ELI,M,28
2012,GENESIS,F,28
2012,AIDAN,M,28
2012,IBRAHIM,M,28
2012,ALVIN,M,28
2012,SOLOMON,M,28
2012,GAVIN,M,28
2012,DAVID,M,28
2012,JOSEPH,M,28
2012,MIRIAM,F,28
2012,JULIA,F,28
2012,TRISTAN,M,28
2012,XAVIER,M,28
2012,MATTHEW,M,28
2012,OWEN,M,28
2012,HENRY,M,28
2012,DESTINY,F,28
2012,RUBY,F,28
2012,NINA,F,28
2012,ALINA,F,28
2012,PEARL,F,28
2012,BRACHA,F,28
2012,STEPHANIE,F,28
2012,KAITLYN,F,28
2012,NATALIE,F,28
2012,BROOKE,F,28
2012,DAVID,M,28
2012,ADDISON,F,27
2012,AARON,M,27
2012,ZACHARY,M,27
2012,ASHER,M,27
2012,MAXWELL,M,27
2012,XAVIER,M,27
2012,JORDAN,M,27
2012,EVAN,M,27
2012,COLE,M,27
2012,JORDAN,M,27
2012,THOMAS,M,27
2012,JACK,M,27
2012,SIENNA,F,27
2012,AUDREY,F,27
2012,VIOLET,F,27
2012,EVA,F,27
2012,LIAM,M,27
2012,JULIAN,M,27
2012,SAVANNAH,F,27
2012,MAYA,F,27
2012,SEAN,M,27
2012,CARLOS,M,27
2012,MIGUEL,M,27
2012,MICAH,M,27
2012,ABRAHAM,M,27
2012,DANIEL,M,27
2012,JACOB,M,27
2012,SARAH,F,27
2012,MADISON,F,27
2012,OSCAR,M,27
2012,OMAR,M,27
2012,PETER,M,27
2012,SEAN,M,27
2012,DOMINIC,M,27
2012,CHARLES,M,27
2012,TYLER,M,27
2012,KATHERINE,F,27
2012,VALENTINA,F,27
2012,VIOLET,F,27
2012,MYA,F,27
